lam,seed,L,h,th_raw,th_revin,th_cn_oracle,th_cn_est
0.4,9,336,24,0.7563878503585488,0.7499522879738201,0.10652842709386581,0.13434438754185138
0.4,9,336,96,0.8975615383049286,0.8933937766556848,0.10750933097578493,0.15650300312912313
0.4,9,336,336,1.0035530877101584,1.0081061761351502,0.10731841051233267,0.22856326050617645
0.5,0,336,24,0.690470991914122,0.6957869002393543,0.0827456292007683,0.09186716645426563
0.5,0,336,96,0.7766232556606485,0.7864083628535392,0.08353046146111556,0.09390489749873178
0.5,0,336,336,0.7927516681080761,0.8069221240737534,0.08348387790139525,0.10038564930906081
0.5,1,96,24,0.9404779808268849,0.9494318786509153,0.1051360397022655,0.11745083747839899
0.5,1,96,96,1.1299367392135582,1.1515319333896121,0.10555349940611079,0.12367065344304015
0.5,1,96,336,1.172535824013902,1.170496457036392,0.10511795932897815,0.1349874202059595
0.5,1,336,24,0.9337388115296631,0.9129038323458759,0.10276424627314296,0.11346918084837669
0.5,1,336,96,1.097538497686528,1.0414801832741458,0.103807939756877,0.11911420243847928
0.5,1,336,336,1.148901034452829,1.0796498000463364,0.10452935653111255,0.13130476636558694
0.5,2,96,24,0.7435076018480047,0.777141648031304,0.09469766309658968,0.10504533985919323
0.5,2,96,96,0.8468411998447901,0.8979730340675667,0.09609959675478219,0.10889633817094423
0.5,2,96,336,0.8613047599152612,0.9178807402134409,0.09647356305904337,0.12074016205054976
0.5,2,336,24,0.722243610776011,0.7281010241673542,0.09485400378039667,0.10509496784096588
0.5,2,336,96,0.8005752323290302,0.8116633603181771,0.09598474148866235,0.10920575956092987
0.5,2,336,336,0.8359825736510206,0.859358984882614,0.0956753342485062,0.12046450523210941
0.5,3,96,24,0.6891691283604027,0.7264104781755806,0.08312595646671604,0.09436199507205906
0.5,3,96,96,0.7919551595602096,0.8628009639861964,0.08514667689785048,0.09980519634996414
0.5,3,96,336,0.8173181115691834,0.9044745631655322,0.08427188006494583,0.1096468729661658
0.5,3,336,24,0.7004279642798179,0.7113891833100335,0.08285017749630368,0.09410571247334641
0.5,3,336,96,0.8021982384143961,0.8213031799874637,0.08346278086225206,0.09844310804491822
0.5,3,336,336,0.8125918781670541,0.8304691048651294,0.08299408567191432,0.10944072399222068
0.5,4,96,24,0.8292659922298199,0.8175600255228661,0.10138823909653168,0.1108692153884955
0.5,4,96,96,1.0279360700521964,1.0374476084245021,0.10143731934068322,0.11190850174839306
0.5,4,96,336,1.0991374807610155,1.053018102071961,0.10096530594542971,0.11362456165307065
0.5,4,336,24,0.7860305028644828,0.7680947352063622,0.10009842340952586,0.10739243813692764
0.5,4,336,96,0.9323131139488795,0.9083250964344278,0.09987586895036013,0.10842115235031573
0.5,4,336,336,0.9724342339782192,0.9440206744587701,0.09992584001464809,0.11217937447677162
0.5,5,96,24,1.2423050894294043,0.9663717010848877,0.10604667950841236,0.13188075032482138
0.5,5,96,96,1.5829418263529311,1.0885261735211604,0.10685797393358588,0.13689406407999125
0.5,5,96,336,1.639555683017064,1.1093429579413645,0.10633754819872934,0.16202299009787877
0.5,5,336,24,1.129787854733726,0.9031623335917349,0.10483871296841771,0.11721961147741763
0.5,5,336,96,1.3747940195799968,1.0026046998475062,0.10572254243058143,0.12283220930287753
0.5,5,336,336,1.4417980752614614,1.0199174950829653,0.10551230252577964,0.15453159071830183
0.5,6,96,24,0.9314739285043957,0.861598704041888,0.10386085723497647,0.11409145126353176
0.5,6,96,96,1.171835448097566,1.041986243103156,0.1061945625218908,0.11803632845295178
0.5,6,96,336,1.1688169088310685,1.072077082587438,0.1055775551943394,0.11966737891471815
0.5,6,336,24,0.852558443051671,0.814655885531745,0.10281801784684845,0.11156094937660173
0.5,6,336,96,1.0080485288524303,0.9342117640042982,0.10415155695122462,0.11412808942590079
0.5,6,336,336,1.0107937837978551,0.9361768809707496,0.10309353372006963,0.11512485183405849
0.5,7,96,24,1.1956252067131539,0.9995593721739021,0.10110034982439861,0.12213524727261163
0.5,7,96,96,1.5350462738862616,1.2064257159277534,0.1011589091359102,0.13455764222370192
0.5,7,96,336,1.6345654919920294,1.2951138652503276,0.10179182837125188,0.19255919497619225
0.5,7,336,24,1.0660005567040967,0.9481429259626809,0.09871225126364445,0.11857036863639357
0.5,7,336,96,1.3061133761373664,1.1337790572465587,0.09971581172760534,0.13193701949656975
0.5,7,336,336,1.4376373776227314,1.2326425000777375,0.10073017325429323,0.19477947725486874
0.5,8,96,24,0.6890678450066021,0.715364297929137,0.08588022692942607,0.09260412329683479
0.5,8,96,96,0.8181620936026616,0.867300484432517,0.0868356122928509,0.09585674869446673
0.5,8,96,336,0.8622197543036709,0.9050584777137767,0.0885494517735515,0.11244743281388891
0.5,8,336,24,0.7035272756529262,0.7043835996657746,0.08624733093876324,0.09390236515364499
0.5,8,336,96,0.8077190077096752,0.8078314129443279,0.08730221947015189,0.09738706013382523
0.5,8,336,336,0.8350355615030157,0.8270225976934045,0.08908917227413425,0.11087299960909099
0.5,9,96,24,0.7703875336290529,0.8100119221194797,0.0865358826165519,0.09572184210459345
0.5,9,96,96,0.8568331280238608,0.9174302304939724,0.08776506560359543,0.09883820148465469
0.5,9,96,336,0.9133570106738663,1.008480124514072,0.08767730699520963,0.10862249064860682
0.5,9,336,24,0.7670903563114757,0.7770078494845515,0.08547881521834004,0.09464320233190164
0.5,9,336,96,0.8747286786751501,0.8930958532851185,0.08672659442115443,0.09798489693936968
0.5,9,336,336,0.9378667162170921,0.964696306722801,0.08718403823932037,0.10890444133669062
0.6,0,96,24,0.8502930739601504,0.8806370878070865,0.0785143355283932,0.08734890013654678
0.6,0,96,96,0.9756544919318537,1.0158357832490628,0.0787081500849945,0.08816765440687489
0.6,0,96,336,1.0428026714076095,1.1163880324328646,0.07796231090789199,0.0902490333552216
0.6,0,336,24,0.8568490130187875,0.8707740223885047,0.07711348772999344,0.08552878374776382
0.6,0,336,96,0.9929051013015441,1.0152738912308417,0.07726571308252057,0.08657967757680095
0.6,0,336,336,1.0430208332636999,1.0645506964993106,0.07684374823058882,0.089053932653719
0.6,1,96,24,0.8259685342798556,0.8620004603596726,0.08769050784603634,0.10062209162732483
0.6,1,96,96,0.9444964500443339,1.0001966443100525,0.08845972470125557,0.1095047013272311
0.6,1,96,336,0.9890121441542278,1.07903454251102,0.08895454997788005,0.13720523726117156
0.6,1,336,24,0.8137996627303093,0.8202833185150156,0.08679832081517165,0.0993878944981539
0.6,1,336,96,0.9376656422553291,0.950196591663891,0.08764089061331264,0.10855876287616477
0.6,1,336,336,1.0090039744051245,1.0432945814776782,0.08838026373358096,0.13679067712486617
0.6,2,96,24,0.8305078627749031,0.9161443900796998,0.08763695638984897,0.09435633987335694
0.6,2,96,96,0.9727240394633576,1.1024384783593306,0.08762856944446715,0.09482829369119253
0.6,2,96,336,0.9999658115762492,1.1424250835530405,0.0869755810960683,0.09732529831899213
0.6,2,336,24,0.8321975704490052,0.8510108181956716,0.08591599987137813,0.0920627773811661
0.6,2,336,96,0.9761981484162924,1.0064785913895589,0.08674358543832185,0.09373169395768166
0.6,2,336,336,0.9966691525893829,1.0250394144868387,0.08664822661430878,0.09656910439101028
0.6,3,96,24,0.9742433412821574,0.9864873664399453,0.0926946627086623,0.10550667037667052
0.6,3,96,96,1.1602203729933698,1.2029577506687281,0.09467287389268061,0.11743168153913182
0.6,3,96,336,1.2398741495871817,1.2358581121427406,0.09401902453163502,0.14902213162957056
0.6,3,336,24,0.9387589576173613,0.9285405057164984,0.09155447294909994,0.10392271594193236
0.6,3,336,96,1.1228140729114084,1.0972516247212725,0.0930679628375596,0.11557364324434194
0.6,3,336,336,1.2521944406819456,1.1347657703825942,0.0924334438129862,0.14718969041377689
0.6,4,96,24,0.9619399457663236,0.983554561341606,0.08109229432832678,0.09086570097740435
0.6,4,96,96,1.1434026294330242,1.1678191832255855,0.08269541514262302,0.09557438091574236
0.6,4,96,336,1.1587089231058698,1.1305245857293926,0.0824280288952533,0.10430390489629708
0.6,4,336,24,0.9157918102478255,0.9049075920722277,0.08012551110986607,0.0896902718964573
0.6,4,336,96,1.061204497130554,1.0434812229441108,0.08110637258108384,0.09357394299726596
0.6,4,336,336,1.0823714962144069,1.0443614772188639,0.08171057372723542,0.10235255790072145
0.6,5,96,24,0.7394252391682341,0.7859441286816462,0.07722816564694292,0.08917767120570962
0.6,5,96,96,0.8569196278323085,0.9461270012003731,0.07887562157726474,0.09326178145993824
0.6,5,96,336,0.8636388734559021,0.9579430241937468,0.07885000750268335,0.09850742731291767
0.6,5,336,24,0.7341572924170633,0.7420093154194131,0.07656816381246073,0.0878086623525196
0.6,5,336,96,0.8288037702567714,0.845949288116948,0.0776221318269124,0.09173866801380734
0.6,5,336,336,0.8351420354959999,0.8555605099593663,0.07803674759669134,0.09762681521283291
0.6,6,96,24,1.031748011502476,0.9368782485172493,0.08139525989282176,0.0968602029974015
0.6,6,96,96,1.1848464094594722,1.0770106253241873,0.08108567045401965,0.10009248683369608
0.6,6,96,336,1.2578373506321796,1.202705521008851,0.08135181155473774,0.10840326164730679
0.6,6,336,24,0.9584919892735655,0.9153704555303935,0.08034074501692297,0.08925003400079555
0.6,6,336,96,1.1168248142421073,1.0535805262184006,0.0805985425171895,0.09131559585298099
0.6,6,336,336,1.2199606052817058,1.1160382582206119,0.08114734185118554,0.09970486701246636
0.6,7,96,24,0.9346190205771954,0.9038567146136832,0.08014038653613308,0.08795055855703733
0.6,7,96,96,1.1130910732536445,0.9970943095670122,0.08116219735042535,0.09259506556837757
0.6,7,96,336,1.1343094727406842,0.9984410742218376,0.08061186202995042,0.11335597572577565
0.6,7,336,24,0.8902702839373104,0.8384772666879643,0.07891839867045611,0.08616618655570935
0.6,7,336,96,1.0458414630918489,0.9498652070084694,0.07991915173798414,0.09127674369140783
0.6,7,336,336,1.1029559368280006,0.9712768343691665,0.07988451299740143,0.11816440392402952
0.6,8,96,24,0.7589371362951619,0.7965368244865095,0.08846285049331325,0.09841041127280105
0.6,8,96,96,0.8475863905407158,0.9133223673462398,0.09010649497674356,0.10563832280775905
0.6,8,96,336,0.8526456686514795,0.9588474971024386,0.0895006663336629,0.11502177908531849
0.6,8,336,24,0.7709547982573192,0.7845193489574299,0.08836220333841673,0.09852594819938783
0.6,8,336,96,0.8590915780756463,0.8836849337335511,0.08972270658931782,0.10560548017949474
0.6,8,336,336,0.8635777788538224,0.9150544718671915,0.0894195057210489,0.11630416238839235
0.6,9,96,24,0.8498678034346644,0.8365685203900185,0.07256086496821752,0.07882730676344887
0.6,9,96,96,1.0157346267232925,0.9982927714346032,0.07362966962441315,0.08168875051359432
0.6,9,96,336,1.0715561156682634,1.0431423968527018,0.07327668513132204,0.08358396324968988
0.6,9,336,24,0.8009304263801815,0.792982249591416,0.07244035184352378,0.07780925437578516
0.6,9,336,96,0.9317392459303582,0.9164445334717591,0.07290254880689748,0.07967545802357645
0.6,9,336,336,0.9731895857751891,0.9659695401900468,0.07222118156502778,0.08107453842880746
0.7,0,96,24,0.7466754780369509,0.7923343287944008,0.0737466831469541,0.08168513705721367
0.7,0,96,96,0.8505660357430799,0.9267611912594179,0.07476706425500589,0.08421875330779631
0.7,0,96,336,0.875758262147004,0.9565931061511639,0.0754090544473232,0.08734909151480859
0.7,0,336,24,0.7367702650556256,0.7470541977589237,0.07358122099994602,0.08092613039298666
0.7,0,336,96,0.8386428776756858,0.8553333900313733,0.07424054634082264,0.083147945864121
0.7,0,336,336,0.8613815674886671,0.8764500357471198,0.07394386290719059,0.08536475990654725
0.7,1,96,24,0.9160879031890423,0.9424303478459113,0.0692835188261671,0.08002318916222458
0.7,1,96,96,1.0902030513633345,1.1128694629840874,0.06950354655793162,0.08313715598511802
0.7,1,96,336,1.173367603471245,1.1770075977023517,0.06944464572825887,0.09020549886739983
0.7,1,336,24,0.8938148367843595,0.8833990700849672,0.06740957984161798,0.07777979502326245
0.7,1,336,96,1.0609185911831063,1.0474543479753584,0.06818649854396308,0.08150412775493313
